"","mu","p","theta","KLD","Population_Variance"
"2160",0.025,0.73,0.0543478260869565,-0.182662431188353,0.508505108338245
"2161",0.03,0.73,0.0652173913043478,-0.176820916358794,0.513647571872047
"2162",0.035,0.73,0.0760869565217391,-0.175297381013171,0.513546071025239
"2163",0.04,0.73,0.0869565217391304,-0.1687959543981,0.519830833402603
"2164",0.045,0.73,0.0978260869565218,-0.161432551428777,0.526052719828202
"2165",0.05,0.73,0.108695652173913,-0.154480475143914,0.532680369086387
"2166",0.055,0.73,0.119565217391304,-0.152764503648206,0.53219417439618
"2167",0.06,0.73,0.130434782608696,-0.141142694157215,0.542999598347434
"2168",0.065,0.73,0.141304347826087,-0.133820713122405,0.549588792406715
"2169",0.07,0.73,0.152173913043478,-0.124018724733711,0.560609636718336
"2170",0.075,0.73,0.16304347826087,-0.114170198288489,0.569230820126518
"2171",0.08,0.73,0.173913043478261,-0.106923094057027,0.576647074919792
"2172",0.085,0.73,0.184782608695652,-0.0990324539188749,0.585610571891486
"2173",0.09,0.73,0.195652173913043,-0.0822474217987789,0.606063469858239
"2174",0.095,0.73,0.206521739130435,-0.0733630747790377,0.614064718167179
"2175",0.1,0.73,0.217391304347826,-0.060979296731338,0.630694627627608
"2176",0.105,0.73,0.228260869565217,-0.0547015293867089,0.639057190675881
"2177",0.11,0.73,0.239130434782609,-0.0426305622749559,0.653316091213542
"2178",0.115,0.73,0.25,-0.0298665898505346,0.673211547759576
"2179",0.12,0.73,0.260869565217391,-0.0170004565014893,0.699545342198007
"2180",0.125,0.73,0.271739130434783,-0.00447665306381562,0.717541867660315
"2181",0.13,0.73,0.282608695652174,0.00353455324910123,0.732704164428653
"2182",0.135,0.73,0.293478260869565,0.0139301403934494,0.754348740418907
"2183",0.14,0.73,0.304347826086957,0.0213187859439631,0.773607346477974
"2184",0.145,0.73,0.315217391304348,0.0289927872520407,0.798261588107653
"2185",0.15,0.73,0.326086956521739,0.0367508890270339,0.819413804257209
"2186",0.155,0.73,0.33695652173913,0.0467519050246316,0.858423223452561
"2187",0.16,0.73,0.347826086956522,0.0509843861714536,0.880067029686607
"2188",0.165,0.73,0.358695652173913,0.0592383042627133,0.915799223050769
"2189",0.17,0.73,0.369565217391304,0.0646954369673848,0.943866021614637
"2190",0.175,0.73,0.380434782608696,0.0653391059060797,0.993524249344857
"2191",0.18,0.73,0.391304347826087,0.0682447390308236,1.00943426389176
"2192",0.185,0.73,0.402173913043478,0.0622934940027605,1.05297356471502
"2193",0.19,0.73,0.41304347826087,0.0626832837303058,1.09503705120201
"2194",0.195,0.73,0.423913043478261,0.0575165322074202,1.14598961763717
"2195",0.2,0.73,0.434782608695652,0.04965380546932,1.19012972439086
"2196",0.205,0.73,0.445652173913044,0.0338046745844557,1.24633789217495
"2197",0.21,0.73,0.456521739130435,0.0174413914334365,1.30775894304148
"2198",0.215,0.73,0.467391304347826,0.00469047670147409,1.35184373387367
"2199",0.22,0.73,0.478260869565217,-0.0158268157392459,1.41016975528554
"2200",0.225,0.73,0.489130434782609,-0.0428762400366683,1.4773913416289
"2201",0.23,0.73,0.5,-0.0766177623326562,1.5457000726797
"2202",0.235,0.73,0.510869565217391,-0.12083275641098,1.63080089373104
"2203",0.24,0.73,0.521739130434783,-0.16144900716291,1.70629316031983
"2204",0.245,0.73,0.532608695652174,-0.223534868523223,1.80315294086633
"2205",0.25,0.73,0.543478260869565,-0.285903649049974,1.90098194458914
"2206",0.01,0.735,0.0212765957446809,-0.191642112871101,0.501226977803967
"2207",0.015,0.735,0.0319148936170213,-0.194025966353739,0.498448380810403
"2208",0.02,0.735,0.0425531914893617,-0.188405498725897,0.503161500562956
"2209",0.025,0.735,0.0531914893617021,-0.1825346444821,0.508437329370801
"2210",0.03,0.735,0.0638297872340425,-0.181728358686418,0.508423160100885
"2211",0.035,0.735,0.074468085106383,-0.176961508713545,0.512007724189994
"2212",0.04,0.735,0.0851063829787234,-0.170332028812089,0.517861843079333
"2213",0.045,0.735,0.0957446808510638,-0.164202202515523,0.523025820090332
"2214",0.05,0.735,0.106382978723404,-0.158116814890972,0.528799578797713
"2215",0.055,0.735,0.117021276595745,-0.152341393462331,0.532430891224563
"2216",0.06,0.735,0.127659574468085,-0.138958091934261,0.546482867498716
"2217",0.065,0.735,0.138297872340426,-0.128471706053356,0.556059130474175
"2218",0.07,0.735,0.148936170212766,-0.124145986941641,0.558492665331348
"2219",0.075,0.735,0.159574468085106,-0.118509160721185,0.5642589561023
"2220",0.08,0.735,0.170212765957447,-0.106645770743436,0.578116585055559
"2221",0.085,0.735,0.180851063829787,-0.0983233803825946,0.585386038074296
